offender_id,user_id,date_of_birth,gender,nationality,county,risk_level,criminal_history,substance_abuse,mental_health_issues,anger_issues,family_support,peer_support,community_ties,employment_status,employment_duration,education_level,financial_stability,housing_stability,probation_start_date,probation_duration_months,probation_officer,program_participation,program_types,compliance_rate,violation_count,curfew_breaks,positive_behavior_points,last_violation_date,probation_end_date,probation_completed,recidivism_risk
OFF_000365,365,1997-10-11 20:51:45.958794,male,Kenyan,Machakos,medium,1,1,1,0,5,1,1,unemployed,224,degree,3,2,2021-10-10 11:15:28.962187,48,Officer_4,2,['Substance Abuse Treatment'],0.6716432452156453,2,0,4,,2025-10-10 14:08:16.962187008,1,1
OFF_000366,366,1993-12-29 19:41:39.958794,female,Kenyan,Eldoret,medium,3,0,0,0,3,3,4,employed,202,tertiary,5,4,2024-08-17 09:48:38.962187,36,Officer_4,1,[],0.9168028338796925,0,0,1,,2027-08-18 05:58:14.962187008,1,0
OFF_000367,367,1990-02-24 08:15:26.958794,female,Kenyan,Nakuru,medium,4,0,0,0,3,4,3,unemployed,73,diploma,2,4,2025-05-27 06:10:47.962187,48,Officer_18,3,['Mental Health Support'],0.8764247517044269,0,0,2,,2029-05-27 09:03:35.962187008,1,0
OFF_000368,368,2008-03-23 10:53:54.960352,male,Kenyan,Machakos,low,4,1,0,0,2,2,2,self_employed,24,diploma,5,2,2021-11-06 14:51:55.962187,60,Officer_7,3,['Job Training'],0.5784035028735837,1,0,7,2026-01-26 10:53:54.979393,2026-11-07 00:27:55.962187008,1,0
OFF_000369,369,2008-03-23 10:53:54.960352,male,Kenyan,Kisii,low,4,0,0,0,2,2,3,unemployed,100,diploma,3,4,2026-02-16 04:42:50.962187,12,Officer_14,2,"['Community Service', 'Substance Abuse Treatment', 'Education Advancement']",0.8710255174033398,1,1,4,,2027-02-16 11:26:02.962187000,1,0
OFF_000370,370,1997-08-18 12:52:31.958794,male,Kenyan,Thika,medium,0,1,0,0,4,3,4,student,175,tertiary,1,4,2021-09-04 00:16:50.962187,24,Officer_15,4,"['Community Service', 'Education Advancement', 'Mental Health Support']",0.8332201461715705,2,0,5,2026-01-18 10:53:54.979412,2023-09-04 13:43:14.962187008,0,0
OFF_000371,371,1992-06-29 00:37:04.958794,male,Kenyan,Thika,medium,1,0,1,0,2,3,3,employed,170,primary,3,5,2022-07-05 20:29:03.962187,36,Officer_8,2,['Community Service'],0.6145335198534979,0,0,6,,2025-07-05 16:38:39.962187008,1,0
OFF_000372,372,1994-04-29 08:07:38.958794,male,Kenyan,Kisii,low,5,0,0,1,2,3,2,unemployed,116,secondary,4,5,2022-06-27 23:52:34.962187,60,Officer_14,0,"['Substance Abuse Treatment', 'Counseling', 'Job Training']",0.8617750616246663,2,1,6,,2027-06-28 09:28:34.962187008,1,0
OFF_000373,373,2003-03-08 18:21:09.958794,male,Kenyan,Kericho,medium,5,0,0,0,3,5,4,student,165,primary,4,2,2026-01-03 03:15:36.962187,36,Officer_11,3,"['Family Counseling', 'Substance Abuse Treatment']",0.792322408509638,1,0,6,,2029-01-02 23:25:12.962187008,1,0
OFF_000374,374,1985-02-26 10:49:56.958794,male,Kenyan,Machakos,low,0,0,1,1,4,5,1,self_employed,40,secondary,5,1,2023-10-21 10:30:59.962187,48,Officer_15,0,[],0.9554966510750503,0,0,5,,2027-10-21 13:23:47.962187008,1,0
OFF_000375,375,2008-03-23 10:53:54.960352,male,Kenyan,Machakos,medium,3,0,0,0,2,5,2,unemployed,172,diploma,5,4,2021-12-11 02:26:48.962187,36,Officer_13,3,"['Vocational Training', 'Education Advancement']",0.7889520440514083,0,2,7,2025-11-09 10:53:54.979431,2024-12-10 22:36:24.962187008,1,0
OFF_000376,376,2008-03-23 10:53:54.960352,male,Kenyan,Kisii,low,0,0,1,0,2,1,5,self_employed,87,primary,2,1,2023-05-01 13:21:26.962187,60,Officer_14,4,['Education Advancement'],0.890510394747594,3,0,7,,2028-04-30 22:57:26.962187008,1,0
OFF_000377,377,1996-08-30 22:07:31.958794,male,Kenyan,Mombasa,medium,3,1,0,0,4,2,2,student,167,diploma,2,2,2022-03-24 11:17:13.962187,24,Officer_4,1,"['Family Counseling', 'Education Advancement', 'Mental Health Support']",0.8685554312751079,1,2,5,2025-10-23 10:53:54.979449,2024-03-24 00:43:37.962187008,1,0
OFF_000378,378,2007-05-13 19:58:52.958794,male,Kenyan,Meru,medium,3,0,0,0,5,4,4,self_employed,109,degree,4,2,2025-12-19 07:50:22.962187,24,Officer_11,4,"['Job Training', 'Mental Health Support', 'Education Advancement']",0.745748587416633,1,2,3,,2027-12-19 21:16:46.962187008,0,0
OFF_000379,379,1997-10-07 01:56:23.958794,male,Kenyan,Nairobi,medium,2,0,0,0,4,1,2,student,119,diploma,1,5,2024-10-04 11:04:56.962187,36,Officer_14,2,"['Community Service', 'Vocational Training', 'Substance Abuse Treatment']",0.7513434173627007,0,0,10,,2027-10-05 07:14:32.962187008,1,0
OFF_000380,380,1981-03-09 12:33:07.958794,male,Kenyan,Kisii,low,5,0,0,1,3,2,1,student,96,diploma,3,4,2023-02-20 15:21:02.962187,12,Officer_11,2,[],0.9282560881804558,0,0,3,,2024-02-20 22:04:14.962187000,0,0
OFF_000381,381,1976-11-18 23:47:07.958794,male,Kenyan,Nakuru,low,4,0,0,0,5,2,1,student,144,secondary,2,3,2025-08-31 00:43:50.962187,36,Officer_9,0,['Substance Abuse Treatment'],0.787028556686519,2,0,8,,2028-08-30 20:53:26.962187008,0,0
OFF_000382,382,2007-06-09 04:51:33.958794,male,Kenyan,Nakuru,medium,3,0,0,1,1,3,5,unemployed,215,degree,2,2,2024-06-15 05:56:23.962187,48,Officer_12,0,[],0.8238171042356087,3,2,4,2026-02-23 10:53:54.979468,2028-06-15 08:49:11.962187008,1,0
OFF_000383,383,2008-03-23 10:53:54.960352,female,Kenyan,Eldoret,medium,2,0,0,0,4,3,3,self_employed,228,diploma,1,4,2025-01-19 03:41:28.962187,24,Officer_5,2,"['Education Advancement', 'Substance Abuse Treatment']",0.8021790553554381,0,0,3,,2027-01-19 17:07:52.962187008,1,0
OFF_000384,384,2008-03-23 10:53:54.960352,male,Kenyan,Kisii,medium,5,0,0,1,3,1,4,self_employed,56,diploma,1,1,2024-12-25 22:34:08.962187,24,Officer_16,2,"['Community Service', 'Job Training']",0.6632030994311179,0,0,7,,2026-12-26 12:00:32.962187008,1,1
OFF_000385,385,1983-01-20 12:02:20.958794,male,Kenyan,Eldoret,low,4,0,0,0,5,3,4,employed,129,degree,5,5,2023-10-01 07:09:16.962187,24,Officer_3,2,"['Family Counseling', 'Substance Abuse Treatment', 'Job Training']",0.6926154778945626,2,0,5,,2025-09-30 20:35:40.962187008,1,0
OFF_000386,386,1981-03-27 08:37:06.958794,male,Kenyan,Kisii,medium,3,0,1,1,4,2,3,employed,95,degree,3,1,2024-11-12 18:46:06.962187,12,Officer_3,3,[],0.7883313068470539,2,0,7,,2025-11-13 01:29:18.962187000,0,0
OFF_000387,387,2008-03-23 10:53:54.960352,male,Kenyan,Machakos,high,3,1,0,0,2,3,1,employed,120,primary,1,2,2023-10-26 05:41:58.962187,12,Officer_3,4,[],0.8288717750743246,2,1,10,2026-02-13 10:53:54.979488,2024-10-25 12:25:10.962187000,1,0
OFF_000388,388,1990-10-03 10:23:51.958794,male,Kenyan,Nairobi,medium,0,0,0,0,4,5,1,employed,61,secondary,2,2,2026-01-21 02:59:04.962187,60,Officer_3,3,"['Mental Health Support', 'Substance Abuse Treatment']",0.8050572649826041,0,0,2,,2031-01-21 12:35:04.962187008,1,0
OFF_000389,389,2008-03-23 10:53:54.960352,male,Kenyan,Machakos,low,0,0,0,0,1,3,2,self_employed,215,degree,2,1,2021-09-24 13:59:43.962187,36,Officer_14,1,[],0.9811536794477648,4,0,6,2026-01-23 10:53:54.979509,2024-09-24 10:09:19.962187008,1,0
OFF_000390,390,1994-04-19 01:06:33.958794,female,Kenyan,Meru,medium,5,0,1,1,4,2,5,student,136,degree,4,2,2022-01-23 18:17:22.962187,36,Officer_4,3,"['Education Advancement', 'Family Counseling', 'Vocational Training']",0.7741140329664142,1,0,3,,2025-01-23 14:26:58.962187008,0,1
OFF_000391,391,1985-04-06 16:19:02.958794,male,Kenyan,Thika,low,4,0,1,0,5,1,5,student,67,tertiary,1,4,2022-12-27 00:41:14.962187,48,Officer_12,2,['Substance Abuse Treatment'],0.783410938006979,3,0,6,2025-06-23 10:53:54.979528,2026-12-27 03:34:02.962187008,1,0
OFF_000392,392,2000-01-01 02:46:38.958794,male,Kenyan,Kisumu,low,3,1,0,1,5,4,5,unemployed,80,degree,5,2,2023-01-06 02:04:39.962187,24,Officer_5,3,[],0.8402239767698065,1,1,5,,2025-01-05 15:31:03.962187008,0,1
OFF_000393,393,1980-12-06 06:30:43.958794,male,Kenyan,Kisii,high,5,0,0,0,4,3,2,student,16,secondary,3,5,2023-06-21 16:20:37.962187,12,Officer_18,0,"['Substance Abuse Treatment', 'Community Service', 'Vocational Training']",0.7030250811474302,1,0,3,,2024-06-20 23:03:49.962187000,1,0
OFF_000394,394,1992-11-15 04:13:40.958794,male,Kenyan,Meru,low,5,0,0,1,5,2,5,self_employed,116,diploma,5,4,2021-11-28 16:40:29.962187,48,Officer_2,2,"['Counseling', 'Job Training', 'Family Counseling']",0.8537602914731494,1,0,6,,2025-11-28 19:33:17.962187008,1,1
OFF_000395,395,2001-05-25 02:23:39.958794,female,Kenyan,Thika,medium,1,0,0,1,2,4,3,self_employed,49,diploma,2,3,2022-07-22 09:55:26.962187,48,Officer_19,4,['Mental Health Support'],0.7993804897025815,1,0,4,,2026-07-22 12:48:14.962187008,1,1
OFF_000396,396,1995-08-23 20:30:03.958794,female,Kenyan,Kericho,medium,0,0,0,1,4,4,2,self_employed,111,diploma,5,2,2023-04-05 16:32:32.962187,12,Officer_18,3,"['Community Service', 'Substance Abuse Treatment', 'Counseling']",0.3992079751911483,1,0,6,,2024-04-04 23:15:44.962187000,1,0
OFF_000397,397,1986-12-26 06:33:02.958794,male,Kenyan,Nairobi,medium,4,0,1,0,2,5,3,unemployed,93,diploma,2,2,2022-09-12 11:22:33.962187,36,Officer_18,2,['Education Advancement'],0.8763521489671298,1,0,3,,2025-09-12 07:32:09.962187008,1,0
OFF_000398,398,2006-01-25 14:10:26.958794,male,Kenyan,Eldoret,medium,3,0,0,0,2,4,2,employed,167,tertiary,2,5,2025-11-30 10:25:24.962187,24,Officer_11,0,[],0.7811108279678808,2,0,3,,2027-11-30 23:51:48.962187008,1,0
OFF_000399,399,2008-03-23 10:53:54.960352,male,Kenyan,Eldoret,low,5,1,0,1,3,2,5,student,185,degree,2,5,2021-11-09 16:08:27.962187,36,Officer_4,0,"['Substance Abuse Treatment', 'Family Counseling']",0.9518696654291962,1,0,5,2026-02-02 10:53:54.979550,2024-11-09 12:18:03.962187008,1,0
OFF_000400,400,2008-03-23 10:53:54.960352,male,Kenyan,Machakos,medium,3,0,1,0,4,2,3,self_employed,202,diploma,2,1,2022-07-20 18:48:59.962187,48,Officer_14,3,['Mental Health Support'],0.9137903842152781,3,0,7,,2026-07-20 21:41:47.962187008,1,0
OFF_000401,401,1996-11-01 13:24:05.958794,female,Kenyan,Nakuru,medium,1,0,0,0,5,3,3,self_employed,84,primary,2,1,2021-03-29 18:24:53.962187,24,Officer_12,2,"['Substance Abuse Treatment', 'Family Counseling']",0.7107300866243026,1,0,4,,2023-03-30 07:51:17.962187008,1,0
OFF_000402,402,2008-03-23 10:53:54.960352,male,Kenyan,Thika,low,4,0,0,0,2,3,3,employed,148,diploma,4,1,2024-09-10 16:10:34.962187,60,Officer_14,4,"['Counseling', 'Family Counseling']",0.8960095820963586,0,0,9,,2029-09-11 01:46:34.962187008,1,0
OFF_000403,403,2008-03-23 10:53:54.960352,male,Kenyan,Kericho,medium,5,0,0,1,3,3,2,self_employed,145,degree,5,5,2025-01-19 02:53:20.962187,48,Officer_2,1,"['Vocational Training', 'Community Service', 'Mental Health Support']",0.9394870136551401,1,2,3,2025-05-06 10:53:54.979572,2029-01-19 05:46:08.962187008,1,0
OFF_000404,404,2008-03-23 10:53:54.960352,male,Kenyan,Meru,low,3,0,1,0,4,4,4,student,182,diploma,4,1,2025-03-20 10:06:44.962187,36,Officer_10,0,['Community Service'],0.9633291908197192,0,0,8,2026-02-10 10:53:54.979590,2028-03-20 06:16:20.962187008,1,0
OFF_000405,405,1976-10-12 21:33:46.958794,female,Kenyan,Nairobi,low,0,1,0,0,4,4,5,unemployed,156,tertiary,4,1,2023-09-12 08:45:55.962187,36,Officer_20,1,['Community Service'],0.6002973298613066,1,0,4,,2026-09-12 04:55:31.962187008,1,1
OFF_000406,406,2008-03-23 10:53:54.960352,male,Kenyan,Thika,medium,1,1,1,1,1,5,3,self_employed,151,secondary,1,3,2021-06-30 20:42:09.962187,36,Officer_10,4,"['Education Advancement', 'Job Training']",0.7544508256595872,1,0,5,,2024-06-30 16:51:45.962187008,0,1
OFF_000407,407,2008-03-23 10:53:54.960352,male,Kenyan,Kericho,low,4,0,1,0,1,3,4,student,73,secondary,1,1,2023-03-10 15:01:02.962187,12,Officer_12,3,"['Family Counseling', 'Counseling', 'Substance Abuse Treatment']",0.7101412623368605,1,1,8,,2024-03-09 21:44:14.962187000,1,0
OFF_000408,408,1996-08-15 13:16:39.958794,female,Kenyan,Kisumu,medium,1,1,0,1,2,1,5,self_employed,108,degree,1,2,2023-09-02 13:33:20.962187,48,Officer_4,0,"['Job Training', 'Education Advancement']",0.601597823957281,1,1,5,2025-11-06 10:53:54.979611,2027-09-02 16:26:08.962187008,1,1
OFF_000409,409,2008-03-23 10:53:54.960352,male,Kenyan,Kisii,medium,0,1,0,0,1,5,5,employed,144,secondary,3,5,2023-08-16 19:54:29.962187,24,Officer_19,1,"['Counseling', 'Mental Health Support', 'Vocational Training']",0.9931315615174812,1,0,5,,2025-08-16 09:20:53.962187008,0,0
OFF_000410,410,1983-04-20 02:39:11.958794,male,Kenyan,Eldoret,high,4,1,1,0,2,1,3,self_employed,17,secondary,1,4,2025-01-30 01:55:40.962187,36,Officer_17,0,"['Substance Abuse Treatment', 'Mental Health Support', 'Community Service']",0.7039289406790319,1,1,4,2025-09-27 10:53:54.979630,2028-01-30 22:05:16.962187008,0,0
OFF_000411,411,1985-05-22 06:40:09.958794,female,Kenyan,Meru,low,1,0,0,0,5,4,3,self_employed,41,primary,5,3,2021-10-28 14:26:45.962187,36,Officer_7,1,"['Family Counseling', 'Community Service', 'Substance Abuse Treatment']",0.868216372944364,1,0,5,,2024-10-28 10:36:21.962187008,1,0
OFF_000412,412,1994-03-31 18:58:01.958794,female,Kenyan,Eldoret,low,2,1,1,0,2,5,2,unemployed,239,degree,4,5,2023-03-16 16:14:18.962187,12,Officer_5,2,[],0.904976245766136,1,2,6,2025-07-14 10:53:54.979649,2024-03-15 22:57:30.962187000,1,0
OFF_000413,413,1984-02-08 10:46:48.958794,male,Kenyan,Meru,low,0,0,1,1,1,5,4,employed,211,degree,5,5,2023-06-21 09:31:15.962187,24,Officer_16,2,[],0.5799702519147197,1,0,5,,2025-06-20 22:57:39.962187008,1,0
OFF_000414,414,1983-07-14 20:20:38.958794,male,Kenyan,Machakos,medium,0,1,0,0,5,2,4,employed,100,secondary,1,2,2022-11-26 01:22:05.962187,48,Officer_8,3,"['Mental Health Support', 'Job Training', 'Vocational Training']",0.9240147599235283,2,0,6,2026-01-15 10:53:54.979667,2026-11-26 04:14:53.962187008,1,0
OFF_000415,415,2008-03-23 10:53:54.960352,male,Kenyan,Nakuru,medium,0,0,0,0,1,4,3,unemployed,44,secondary,3,1,2024-11-01 07:33:27.962187,60,Officer_4,4,"['Education Advancement', 'Family Counseling', 'Counseling']",0.7595403693662317,0,0,7,,2029-11-01 17:09:27.962187008,1,0
OFF_000416,416,1986-10-30 03:11:19.958794,male,Kenyan,Meru,low,2,0,1,0,2,4,5,self_employed,81,secondary,3,2,2022-03-13 01:14:22.962187,12,Officer_12,0,"['Substance Abuse Treatment', 'Community Service', 'Job Training']",0.8292186352576798,0,0,4,,2023-03-13 07:57:34.962187000,1,0
OFF_000417,417,1994-10-13 16:56:14.958794,male,Kenyan,Eldoret,high,2,1,0,0,3,5,3,student,16,tertiary,4,1,2025-11-07 08:24:45.962187,48,Officer_18,4,"['Community Service', 'Substance Abuse Treatment']",0.7799971873530395,0,0,6,,2029-11-07 11:17:33.962187008,1,0
OFF_000418,418,1995-06-04 13:03:43.958794,male,Kenyan,Machakos,low,3,0,0,0,4,4,5,employed,72,diploma,5,1,2023-02-17 21:54:20.962187,60,Officer_12,1,"['Mental Health Support', 'Family Counseling', 'Vocational Training']",0.7968471654562997,0,2,3,,2028-02-18 07:30:20.962187008,0,0
OFF_000419,419,2008-03-23 10:53:54.960352,male,Kenyan,Meru,medium,5,1,0,0,1,5,5,employed,13,tertiary,2,5,2022-06-27 08:21:10.962187,36,Officer_4,3,[],0.8942115934015699,1,0,4,2025-12-09 10:53:54.979688,2025-06-27 04:30:46.962187008,1,0
OFF_000420,420,1990-08-01 16:22:48.958794,male,Kenyan,Kisumu,medium,1,1,0,0,2,2,3,self_employed,176,degree,5,1,2023-06-24 17:53:27.962187,36,Officer_9,2,[],0.8619988033628447,1,0,7,,2026-06-24 14:03:03.962187008,1,0
OFF_000421,421,2008-03-23 10:53:54.960352,male,Kenyan,Nakuru,high,3,1,1,1,5,5,1,self_employed,156,primary,1,3,2022-06-06 08:48:16.962187,24,Officer_19,2,"['Vocational Training', 'Family Counseling', 'Counseling']",0.7073684725315107,2,1,6,,2024-06-05 22:14:40.962187008,0,1
OFF_000422,422,1999-08-01 18:57:27.958794,male,Kenyan,Meru,medium,1,0,1,0,1,4,4,employed,222,diploma,2,3,2021-10-29 07:36:06.962187,60,Officer_8,3,"['Family Counseling', 'Vocational Training', 'Education Advancement']",0.8401883471432592,1,1,2,2025-10-24 10:53:54.979711,2026-10-29 17:12:06.962187008,1,0
OFF_000423,423,1990-02-07 21:25:27.958794,male,Kenyan,Machakos,high,5,1,0,0,1,4,5,self_employed,131,primary,3,3,2021-09-22 17:49:58.962187,36,Officer_14,0,['Community Service'],0.8388604613640536,0,0,7,2025-12-03 10:53:54.979729,2024-09-22 13:59:34.962187008,1,1
OFF_000424,424,2008-03-23 10:53:54.960352,male,Kenyan,Thika,medium,2,0,0,0,4,5,5,student,81,degree,4,5,2022-08-18 22:59:52.962187,36,Officer_18,4,"['Community Service', 'Job Training']",0.740835180778253,1,1,8,2026-03-13 10:53:54.979746,2025-08-18 19:09:28.962187008,1,0
OFF_000425,425,2008-03-23 10:53:54.960352,male,Kenyan,Mombasa,high,5,0,0,1,2,5,1,employed,147,degree,4,2,2023-11-02 04:05:50.962187,24,Officer_20,1,"['Counseling', 'Mental Health Support']",0.8424333499185378,4,0,3,2025-07-15 10:53:54.979764,2025-11-01 17:32:14.962187008,1,0
OFF_000426,426,1994-03-19 19:25:41.958794,male,Kenyan,Kericho,low,2,1,1,0,3,5,2,student,119,primary,3,4,2026-01-22 22:03:06.962187,48,Officer_20,4,"['Substance Abuse Treatment', 'Vocational Training']",0.6734843891925525,1,1,7,2026-02-04 10:53:54.979782,2030-01-23 00:55:54.962187008,1,1
OFF_000427,427,2008-03-23 10:53:54.960352,female,Kenyan,Mombasa,high,5,0,0,0,5,3,1,student,119,primary,1,1,2023-09-04 03:15:49.962187,36,Officer_18,2,"['Community Service', 'Vocational Training']",0.8682451062045385,0,0,6,,2026-09-03 23:25:25.962187008,1,0
OFF_000428,428,2008-03-23 10:53:54.960352,male,Kenyan,Mombasa,medium,3,0,0,0,2,4,1,self_employed,46,primary,3,4,2024-12-14 20:33:11.962187,12,Officer_1,3,"['Substance Abuse Treatment', 'Mental Health Support', 'Job Training']",0.6072286691929045,1,0,9,,2025-12-15 03:16:23.962187000,1,0
OFF_000429,429,1993-05-04 02:33:30.958794,male,Kenyan,Nairobi,high,4,1,0,1,5,4,5,student,106,degree,1,2,2022-04-11 19:22:44.962187,12,Officer_20,2,['Job Training'],0.7425872277515256,0,0,5,,2023-04-12 02:05:56.962187000,0,1
OFF_000430,430,1979-09-16 01:37:13.958794,male,Kenyan,Kisumu,medium,3,0,0,0,1,3,4,self_employed,107,secondary,2,2,2025-03-16 15:33:06.962187,48,Officer_9,2,[],0.5299684665220918,1,1,6,,2029-03-16 18:25:54.962187008,1,0
OFF_000431,431,1982-07-13 13:04:38.958794,male,Kenyan,Thika,medium,1,0,1,1,4,5,1,unemployed,8,primary,3,5,2023-10-22 05:34:50.962187,60,Officer_1,1,[],0.9143812757564522,1,1,4,,2028-10-21 15:10:50.962187008,1,0
OFF_000432,432,2008-03-23 10:53:54.960352,male,Kenyan,Kisii,medium,3,1,0,0,4,2,2,self_employed,204,diploma,1,3,2024-08-23 00:06:31.962187,24,Officer_6,0,[],0.7866520115377826,2,0,4,,2026-08-23 13:32:55.962187008,1,0
OFF_000433,433,2005-01-27 11:41:15.958794,male,Kenyan,Meru,medium,0,0,0,0,3,5,3,student,78,degree,2,3,2023-07-15 07:02:44.962187,12,Officer_9,0,['Family Counseling'],0.6209857980823784,2,0,6,,2024-07-14 13:45:56.962187000,1,0
OFF_000434,434,1995-01-29 09:04:59.958794,male,Kenyan,Kericho,low,1,1,0,1,4,5,1,unemployed,154,tertiary,3,2,2025-06-23 08:48:31.962187,12,Officer_10,1,[],0.9692881823858668,0,1,4,,2026-06-23 15:31:43.962187000,1,0
OFF_000435,435,1979-04-02 05:40:40.958794,male,Kenyan,Nakuru,low,5,1,1,0,1,3,1,self_employed,14,tertiary,4,5,2025-10-24 02:50:31.962187,48,Officer_11,3,['Education Advancement'],0.9120724634350594,0,1,5,,2029-10-24 05:43:19.962187008,1,0
OFF_000436,436,1976-06-28 13:59:05.958794,male,Kenyan,Thika,low,1,1,0,1,3,4,2,student,219,diploma,3,5,2025-06-02 14:56:18.962187,60,Officer_12,4,"['Vocational Training', 'Family Counseling', 'Mental Health Support']",0.9732403502471788,1,0,2,,2030-06-03 00:32:18.962187008,1,0
OFF_000437,437,1998-12-13 01:07:25.958794,male,Kenyan,Eldoret,low,4,1,0,1,2,5,4,employed,228,secondary,5,1,2024-12-10 12:33:55.962187,60,Officer_1,3,"['Counseling', 'Job Training']",0.9309456202202652,0,0,4,2026-03-01 10:53:54.979805,2029-12-10 22:09:55.962187008,1,1
OFF_000438,438,1985-02-24 23:51:46.958794,male,Kenyan,Kisii,high,2,0,0,1,4,4,1,employed,18,primary,3,3,2021-11-26 09:04:39.962187,48,Officer_6,4,"['Community Service', 'Education Advancement', 'Vocational Training']",0.9360281523033842,1,0,5,,2025-11-26 11:57:27.962187008,1,0
OFF_000439,439,2008-03-23 10:53:54.960352,male,Kenyan,Nairobi,low,5,0,1,0,3,1,1,self_employed,89,degree,5,2,2021-07-23 07:08:01.962187,12,Officer_5,0,['Job Training'],0.9402123805754037,1,1,6,,2022-07-23 13:51:13.962187000,1,0
OFF_000440,440,1994-01-28 09:18:08.958794,male,Kenyan,Nairobi,high,1,1,0,1,1,4,4,self_employed,179,primary,2,4,2024-11-22 17:17:25.962187,24,Officer_19,2,[],0.8427555404709137,1,1,5,,2026-11-23 06:43:49.962187008,1,1
OFF_000441,441,1987-03-31 14:18:09.958794,female,Kenyan,Thika,medium,5,1,0,0,5,2,2,employed,25,degree,3,3,2023-12-17 20:56:14.962187,12,Officer_13,2,[],0.8919678679366932,2,1,8,,2024-12-17 03:39:26.962187000,1,0
OFF_000442,442,2006-04-26 08:02:46.958794,male,Kenyan,Machakos,low,5,0,0,1,5,2,1,student,216,tertiary,2,1,2023-05-08 07:40:56.962187,60,Officer_3,3,[],0.8177139182857862,1,0,2,,2028-05-07 17:16:56.962187008,1,0
OFF_000443,443,2008-03-23 10:53:54.960352,male,Kenyan,Mombasa,medium,5,0,1,0,1,5,4,student,153,primary,2,5,2021-06-09 19:31:29.962187,12,Officer_5,1,"['Mental Health Support', 'Community Service']",0.7480415354458942,1,2,3,,2022-06-10 02:14:41.962187000,1,0
OFF_000444,444,2008-03-23 10:53:54.960352,male,Kenyan,Eldoret,medium,2,0,0,1,1,4,1,student,153,diploma,1,2,2021-12-30 04:43:28.962187,24,Officer_1,4,['Job Training'],0.8867774824932084,2,2,6,2025-08-05 10:53:54.979825,2023-12-30 18:09:52.962187008,1,0
OFF_000445,445,2005-05-09 16:04:54.958794,female,Kenyan,Nairobi,medium,3,0,1,0,5,5,3,self_employed,173,secondary,2,3,2023-03-02 16:44:23.962187,36,Officer_3,2,['Community Service'],0.9257620917411823,0,0,6,,2026-03-02 12:53:59.962187008,1,0
OFF_000446,446,2008-03-23 10:53:54.960352,female,Kenyan,Kericho,medium,5,1,0,0,3,3,5,unemployed,91,diploma,2,4,2026-02-10 12:51:08.962187,12,Officer_17,3,[],0.5842431224090247,3,1,6,2025-08-06 10:53:54.979844,2027-02-10 19:34:20.962187000,1,0
OFF_000447,447,1976-11-27 19:05:57.958794,male,Kenyan,Nairobi,medium,0,0,0,0,5,2,3,unemployed,176,secondary,3,1,2026-03-19 13:57:25.962187,48,Officer_7,1,[],0.9086889861816692,1,0,3,2025-11-12 10:53:54.979862,2030-03-19 16:50:13.962187008,1,0
OFF_000448,448,1983-11-12 02:16:06.958794,male,Kenyan,Nakuru,low,4,1,0,1,1,5,1,unemployed,81,primary,3,1,2021-05-24 21:47:29.962187,36,Officer_13,0,['Family Counseling'],0.9535760748753992,3,1,7,,2024-05-24 17:57:05.962187008,0,0
OFF_000449,449,1981-05-15 15:36:18.958794,male,Kenyan,Meru,high,2,1,0,0,4,3,2,unemployed,223,primary,4,3,2023-07-06 19:05:48.962187,48,Officer_14,1,"['Education Advancement', 'Mental Health Support']",0.7800555016572898,0,0,7,2026-01-03 10:53:54.979880,2027-07-06 21:58:36.962187008,1,0
OFF_000450,450,2008-03-23 10:53:54.960352,male,Kenyan,Nairobi,high,1,0,0,0,2,5,5,unemployed,180,secondary,1,4,2026-02-13 18:59:16.962187,48,Officer_15,0,['Job Training'],0.6108411248675041,0,1,3,,2030-02-13 21:52:04.962187008,1,0
OFF_000451,451,1986-05-24 05:14:39.958794,male,Kenyan,Nakuru,medium,2,0,1,1,4,4,3,self_employed,130,tertiary,2,1,2021-07-24 10:47:21.962187,48,Officer_11,3,"['Education Advancement', 'Vocational Training', 'Job Training']",0.804267714617422,2,2,4,,2025-07-24 13:40:09.962187008,1,1
OFF_000452,452,2008-03-23 10:53:54.960352,male,Kenyan,Thika,low,1,0,0,0,4,4,4,self_employed,193,degree,1,2,2022-09-16 18:03:57.962187,12,Officer_6,1,['Counseling'],0.8831471604122713,2,0,2,2025-07-14 10:53:54.979916,2023-09-17 00:47:09.962187000,1,0
OFF_000453,453,1978-09-13 22:31:13.958794,female,Kenyan,Thika,medium,2,0,0,0,1,4,2,unemployed,224,diploma,5,1,2025-03-22 05:58:56.962187,60,Officer_12,3,"['Mental Health Support', 'Education Advancement', 'Community Service']",0.970594097141681,0,0,7,2025-05-31 10:53:54.979968,2030-03-22 15:34:56.962187008,1,0
OFF_000454,454,2001-05-17 08:48:46.958794,male,Kenyan,Kisii,low,1,1,1,0,5,4,3,self_employed,41,diploma,2,4,2025-08-19 19:38:48.962187,36,Officer_10,0,['Education Advancement'],0.729720120090846,1,0,7,,2028-08-19 15:48:24.962187008,1,0
OFF_000455,455,2008-03-23 10:53:54.960352,male,Kenyan,Nairobi,low,5,1,1,0,3,1,4,self_employed,18,diploma,1,5,2024-12-24 09:54:44.962187,24,Officer_11,2,"['Counseling', 'Family Counseling']",0.9410641642429818,1,1,7,2026-02-03 10:53:54.979986,2026-12-24 23:21:08.962187008,0,1
